week_start,total_events_country,conflict_count,avg_goldstein,avg_tone,goldstein_volatility,total_mentions_conflict,days_covered,week_label,google_trends_score,target_count_h1,target_count_h2,target_count_h3,target_count_h4,escalation_threshold,escalation_event,target_event_h1,target_event_h2,target_event_h3,target_event_h4,conflict_count_t0,conflict_count_lag1,conflict_count_lag2,conflict_count_lag4,conflict_count_lag12,rolling_mean_4w,rolling_std_12w,rolling_max_8w,rolling_mean_12w,news_volume_change_wow,week_of_year,month,is_holiday,google_trends_score_lag1,google_trends_change_wow,weeks_since_major_spike,cumulative_conflict_12w
2026-01-12,813,90,-9.883333333333333,-3.0368139695146117,0.24915587828785665,927.0,7,2026-W03,5.0,127.0,66.0,69.0,63.0,754.5496025283616,0,0,0,0,0,90,221.0,378.0,180.0,116.0,208.25,112.05798688287378,378.0,149.58333333333334,-0.6423229212494501,3,1,0,6.0,-0.16666666666666663,36.0,1821.0
2026-01-19,856,127,-9.858267716535433,-6.026486675002859,0.3205751143640226,689.0,7,2026-W04,5.0,66.0,69.0,63.0,59.0,751.5734893962917,0,0,0,0,0,127,90.0,221.0,144.0,76.0,204.0,109.9610123744963,378.0,153.83333333333334,0.052890528905289,4,1,0,5.0,0.0,37.0,1795.0
2026-01-26,542,66,-9.909090909090908,-4.501041537854587,0.2132007163556104,635.0,7,2026-W05,5.0,69.0,63.0,59.0,89.0,751.589328447501,0,0,0,0,0,66,127.0,90.0,378.0,39.0,126.0,107.64964918520106,378.0,156.08333333333334,-0.366822429906542,5,1,0,5.0,0.0,38.0,1846.0
2026-02-02,623,69,-9.833333333333334,-5.306246854486361,0.31700188655342665,436.0,7,2026-W06,4.0,63.0,59.0,89.0,146.0,751.2858155800941,0,0,0,0,0,69,66.0,127.0,221.0,60.0,88.0,106.94844410728744,378.0,156.83333333333334,0.14944649446494473,6,2,0,5.0,-0.19999999999999996,39.0,1873.0
2026-02-09,531,63,-9.785714285714286,-5.61241208742506,0.34447582566857443,474.0,7,2026-W07,5.0,59.0,89.0,146.0,108.0,751.0930318302545,0,0,0,0,0,63,69.0,66.0,90.0,32.0,81.25,103.99253324011708,378.0,159.41666666666666,-0.1476725521669342,7,2,0,4.0,0.25,40.0,1882.0
2026-02-16,403,59,-9.822033898305085,-4.932352486778311,0.3316977210374496,444.0,7,2026-W08,7.0,89.0,146.0,108.0,77.0,751.4480970773994,0,0,0,0,0,59,63.0,69.0,127.0,101.0,64.25,106.80607603871499,378.0,155.91666666666666,-0.24105461393596983,8,2,0,5.0,0.3999999999999999,41.0,1913.0
2026-02-23,548,89,-9.898876404494382,-5.936053265818929,0.2838430992733619,340.0,7,2026-W09,21.0,146.0,108.0,77.0,248.0,751.5935020185261,0,0,0,0,0,89,59.0,63.0,66.0,335.0,70.0,91.8728947398452,221.0,135.41666666666666,0.35980148883374685,9,2,0,7.0,2.0,42.0,1871.0
2026-03-02,796,146,-9.941780821917808,-4.250058168695432,0.23126543916850842,1213.0,7,2026-W10,14.0,108.0,77.0,248.0,196.0,751.0074824790138,0,0,0,0,0,146,89.0,59.0,69.0,139.0,89.25,91.91992562699677,146.0,136.0,0.45255474452554734,10,3,0,21.0,-0.33333333333333337,43.0,1625.0
2026-03-09,516,108,-9.949074074074074,-6.7635801857184905,0.1926186345787582,499.0,7,2026-W11,11.0,77.0,248.0,196.0,79.0,750.6922911839843,0,0,0,0,0,108,146.0,89.0,63.0,180.0,100.5,91.13326904743742,146.0,130.0,-0.3517587939698492,11,3,0,14.0,-0.2142857142857143,44.0,1632.0
2026-03-16,530,77,-9.96103896103896,-5.190705789474647,0.13490332226005808,478.0,7,2026-W12,17.0,248.0,196.0,79.0,60.0,743.7490123560508,0,0,0,0,0,77,108.0,146.0,59.0,144.0,105.0,92.24321441743287,146.0,124.41666666666667,0.027131782945736482,12,3,1,11.0,0.5454545454545454,45.0,1560.0
2026-03-23,888,248,-9.897177419354838,-5.394456164134591,0.28546449252419975,2967.0,7,2026-W13,18.0,196.0,79.0,60.0,53.0,677.2432942229831,0,0,0,0,0,248,77.0,108.0,89.0,378.0,144.75,62.636698991932434,248.0,113.58333333333333,0.6754716981132076,13,3,1,17.0,0.05882352941176472,46.0,1493.0
2026-03-30,726,196,-9.915816326530612,-4.874175280906297,0.3150984330353107,3644.0,7,2026-W14,10.0,79.0,60.0,53.0,65.0,600.3189326069376,0,0,0,0,0,196,248.0,77.0,146.0,221.0,157.25,59.052365051551554,248.0,111.5,-0.18243243243243246,14,3,0,18.0,-0.4444444444444444,47.0,1363.0
2026-04-06,405,79,-9.905063291139241,-5.332758646126714,0.2664576428441402,724.0,7,2026-W15,7.0,60.0,53.0,65.0,48.0,577.2402157756471,0,0,0,0,0,79,196.0,248.0,108.0,90.0,150.0,59.50012732351958,248.0,110.58333333333333,-0.4421487603305785,15,4,0,10.0,-0.30000000000000004,48.0,1338.0
2026-04-13,399,60,-9.866666666666667,-5.738395866369047,0.28916400054128355,345.0,7,2026-W16,5.0,53.0,65.0,48.0,39.0,572.43383441679,0,0,0,0,0,60,79.0,196.0,77.0,127.0,145.75,60.9455793012383,248.0,105.0,-0.014814814814814836,16,4,0,7.0,-0.2857142857142857,49.0,1327.0
2026-04-20,283,53,-9.933962264150944,-5.8339093387577305,0.22009036275900504,220.0,7,2026-W17,6.0,65.0,48.0,39.0,49.0,553.3916977736438,0,0,0,0,0,53,60.0,79.0,248.0,66.0,97.0,61.81123512662304,248.0,103.91666666666667,-0.2907268170426065,17,4,0,5.0,0.19999999999999996,50.0,1260.0
2026-04-27,518,65,-9.861538461538462,-5.870553260863628,0.2865158741742709,321.0,7,2026-W18,6.0,48.0,39.0,49.0,20.0,537.0740914282235,0,0,0,0,0,65,53.0,60.0,196.0,69.0,64.25,62.02705910008913,248.0,103.58333333333333,0.8303886925795052,18,4,1,6.0,0.0,51.0,1247.0
2026-05-04,310,48,-9.635416666666666,-5.940876840834815,0.4582527330806513,279.0,7,2026-W19,7.0,39.0,49.0,20.0,54.0,491.14834235622175,0,0,0,0,0,48,65.0,53.0,79.0,63.0,56.5,63.06177827168981,248.0,102.33333333333333,-0.4015444015444015,19,5,0,6.0,0.16666666666666674,52.0,1243.0
2026-05-11,521,39,-9.794871794871796,-4.197160708957239,0.31867217766086003,375.0,7,2026-W20,7.0,49.0,20.0,54.0,139.0,406.53686315231164,0,0,0,0,0,39,48.0,65.0,60.0,59.0,51.25,64.55770263645431,248.0,100.66666666666667,0.6806451612903226,20,5,0,7.0,0.0,53.0,1228.0
2026-05-18,375,49,-9.948979591836734,-3.920106378228834,0.18385053823191072,242.0,7,2026-W21,6.0,20.0,54.0,139.0,33.0,401.2476957067819,0,0,0,0,0,49,39.0,48.0,53.0,89.0,50.25,66.22596762508402,196.0,97.33333333333333,-0.2802303262955854,21,5,1,7.0,-0.1428571428571429,54.0,1208.0
2026-05-25,239,20,-9.75,-5.556704803885486,0.4135850959342555,271.0,7,2026-W22,7.0,54.0,139.0,33.0,63.0,399.90826568202306,0,0,0,0,0,20,49.0,39.0,65.0,146.0,39.0,67.77882926821316,79.0,86.83333333333333,-0.3626666666666667,22,5,1,6.0,0.16666666666666674,55.0,1168.0
2026-06-01,358,54,-9.88888888888889,-5.537679956115465,0.28593881563947926,229.0,7,2026-W23,6.0,139.0,33.0,63.0,128.0,397.1548464541279,0,0,0,0,0,54,20.0,49.0,48.0,108.0,40.5,68.03786824373178,65.0,82.33333333333333,0.497907949790795,23,6,0,7.0,-0.1428571428571429,56.0,1042.0
2026-06-08,539,139,-9.953237410071942,-5.953415085176333,0.14611002320238048,1129.0,7,2026-W24,6.0,33.0,63.0,128.0,117.0,388.7550896643439,0,0,0,0,0,139,54.0,20.0,39.0,77.0,65.5,69.92398470026953,139.0,87.5,0.505586592178771,24,6,0,6.0,0.0,57.0,988.0
2026-06-15,307,33,-9.863636363636363,-5.464752564257114,0.3130676662262708,302.0,7,2026-W25,5.0,63.0,128.0,117.0,260.0,385.53276963954477,0,0,0,0,0,33,139.0,54.0,49.0,248.0,61.5,49.672487964727026,139.0,69.58333333333333,-0.4304267161410018,25,6,1,6.0,-0.16666666666666663,58.0,1050.0
2026-06-22,366,63,-9.80952380952381,-6.761131659359614,0.3749039815628865,532.0,7,2026-W26,4.0,128.0,117.0,260.0,364.0,384.8040503914102,0,0,0,0,1,63,33.0,139.0,20.0,196.0,72.25,29.73978052128894,139.0,58.5,0.19218241042345285,26,6,0,5.0,-0.19999999999999996,59.0,835.0
2026-06-29,994,128,-9.92578125,-6.915217098712575,0.24373927394126968,1336.0,7,2026-W27,5.0,117.0,260.0,364.0,237.0,383.630837891248,0,0,0,1,0,128,63.0,33.0,54.0,79.0,90.75,35.59739094967683,139.0,62.583333333333336,1.7158469945355193,27,6,0,4.0,0.25,60.0,702.0
2026-07-06,481,117,-9.871794871794872,-7.559599593537442,0.30901572157476304,615.0,7,2026-W28,8.0,260.0,364.0,237.0,719.0,383.30407295855764,0,0,1,0,1,117,128.0,63.0,139.0,60.0,85.25,38.87353232150902,139.0,67.33333333333333,-0.5160965794768612,28,7,0,5.0,0.6000000000000001,61.0,751.0
2026-07-13,1631,260,-9.925,-5.7418301029386996,0.22219943040563145,1984.0,7,2026-W29,9.0,364.0,237.0,719.0,820.0,345.4095038648298,0,1,0,1,1,260,117.0,128.0,33.0,53.0,142.0,67.39767777673693,260.0,84.58333333333333,2.3908523908523907,29,7,0,8.0,0.125,62.0,808.0
2026-07-20,1790,364,-9.909340659340659,-5.476477204236886,0.22883247663804693,2068.0,7,2026-W30,7.0,237.0,719.0,820.0,387.0,331.0748763475838,1,0,1,1,0,364,260.0,117.0,63.0,65.0,217.25,104.53663994460975,364.0,109.5,0.09748620478234216,30,7,0,9.0,-0.2222222222222222,63.0,1015.0
2026-07-27,1155,237,-9.919831223628693,-5.069156281916176,0.2252756621035843,1732.0,7,2026-W31,5.0,719.0,820.0,387.0,143.0,343.66843152355125,0,1,1,0,0,237,364.0,260.0,128.0,48.0,244.5,108.58773160235617,364.0,125.25,-0.35474860335195535,31,7,0,7.0,-0.2857142857142857,1.0,1314.0
2026-08-03,2231,719,-9.947148817802503,-5.942736383295882,0.21597629304963992,12097.0,7,2026-W32,8.0,820.0,387.0,143.0,524.0,346.6287970601078,1,1,0,0,1,719,237.0,364.0,117.0,39.0,395.0,199.15067768963857,719.0,181.91666666666666,0.9316017316017315,32,8,0,5.0,0.6000000000000001,2.0,1503.0
2026-08-10,2527,820,-9.940853658536586,-6.57237194206226,0.2164803437769539,9772.0,7,2026-W33,5.0,387.0,143.0,524.0,1291.0,413.2146540518359,1,0,0,1,1,820,719.0,237.0,260.0,49.0,535.0,265.6411911286393,820.0,246.16666666666666,0.13267593007619904,33,8,0,8.0,-0.375,1.0,2183.0
2026-08-17,1076,387,-9.914728682170542,-6.347599335779934,0.22868200034985323,3976.0,7,2026-W34,3.0,143.0,524.0,1291.0,,485.30161395580603,0,0,1,1,,387,820.0,719.0,364.0,20.0,540.75,258.2592513523781,820.0,276.75,-0.5741986545310644,34,8,0,5.0,-0.4,1.0,2954.0
2026-08-24,623,143,-9.888111888111888,-6.495133784582852,0.29917480652233636,720.0,7,2026-W35,4.0,524.0,1291.0,,,495.62568866504137,0,1,1,,,143,387.0,820.0,237.0,54.0,517.25,252.49440437844186,820.0,284.1666666666667,-0.42100371747211895,35,8,0,3.0,0.33333333333333326,2.0,3321.0
2026-08-31,1227,524,-9.944656488549619,-6.120108149394549,0.18497603672994858,4317.0,7,2026-W36,23.0,1291.0,,,,478.8726465241073,1,1,,,,524,143.0,387.0,719.0,139.0,468.5,256.79532883035625,820.0,316.25,0.9695024077046548,36,8,0,4.0,4.75,3.0,3410.0
2026-09-07,4455,1291,-9.875677769171185,-5.072766266192239,0.26310059671878167,15362.0,7,2026-W37,24.0,,,,,492.0437171402369,1,,,,,1291,524.0,143.0,820.0,33.0,586.25,364.7426136913867,1291.0,421.0833333333333,2.63080684596577,37,9,0,23.0,0.04347826086956519,1.0,3795.0
